title	description	Authors	Source	Publication Month	Publication Day	Publication Year
20 ans après sa création, le Pacs va-t-il détrôner le mariage ?	"L'essentiel PLÉBISCITE - Très décrié lors de son adoption il y a vingt ans, le Pacs connaît aujourd'hui un essor considérable. Au point de bientôt supplanter le mariage ? En 2017, les nouveaux pacsés étaient en effet presque aussi nombreux que les jeunes mariés.  Le Pacte civil de solidarité (Pacs) fête cette année ses 20 ans, et en grande pompe. Voyez plutôt : en 2017, on a compté 193.950 Pacs, dont 186.614 par des couples de sexe différent (soit 96%), comme le révèle les statistiques du ministère de la Justice et de l'Insee. Un succès bien difficile à imaginer lorsque cette réforme a été votée le 13 octobre 1999 et promulguée le 15 novembre suivant, puisque seulement 20.000 Pacs étaient enregistrés chaque année au cours des premières années (dont 1/4 par des couples de même sexe). Par ailleurs, l’enquête Epic* souligne que les écarts entre les deux groupes ne sont pas considérables concernant les caractéristiques sociales alors qu’ils étaient importants aux débuts du Pacs. En revanche, ils sont un peu plus marqués dès lors que l’on aborde des aspects relatifs aux trajectoires familiales et conjugales des individus : les pacsés sont plus souvent sans enfant que les mariés (27 % vs 11 %) et lorsqu’ils en ont, c’est plus souvent un seul. \"Cette observation peut tenir au fait que les dispositions du texte de loi sur le Pacs sont circonscrites au couple, contrairement au mariage dont certaines dispositions concernent la parentalité et la filiation\", poursuit Wilfried Rault. * L’enquête Epic a été réalisée auprès de 7.825 personnes de 26 à 65 ans. Elle a permis de comparer les personnes en union en 2013-2014 qui se sont pacsées ou mariées depuis la création du Pacs en 1999."	""	TF1	10	21	2019
20.000 personnes rassemblées à Paris contre l'antisémitisme	L'essentiel JT 20H - Plusieurs personnalités politiques et des anonymes se sont réunis contre l'antisémitisme ce mardi sur la place de la République à Paris.  Le rassemblement contre l'antisémitisme place de la République à Paris a réuni 20.000 personnes, selon les organisateurs. Le Premier ministre ministre Édouard Philippe et une vingtaine de membres du gouvernement étaient présents. Mais aussi de nombreux anonymes. Ce sujet a été diffusé dans le journal télévisé de 20H du 19/02/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 19 février 2019 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	2	18	2019
2019 : la carte de vœux fait de la résistance	"Traditionnelles ou personnalisées, 72 millions de cartes de vœux sont envoyées chaque année.Les années passent, mais la tradition résiste. La bonne vieille carte de vœux, celle qui fait toujours plaisir, reste un grand classique. \"C'est sympa de recevoir quelque chose chez soi qui est physique. Ça rappelle aussi les années où on n'avait pas de digital, et c'était beaucoup plus sympa et personnel\", confie une jeune femme au micro de France 3. Face aux SMS, aux réseaux sociaux, curieusement, le papier ne se démode pas. Un Français sur quatre envoie une carte Il y a bien eu quelques fantaisies parfois un peu mièvres dans les années 20 ou 30, mais jusqu'aux années 80, on utilisait surtout des cartes de visite sans fioriture. Un Français sur quatre envoie encore ses vœux par La Poste aujourd'hui. Des vœux qui suivent l'air du temps. On peut créer soi-même sur internet sa carte personnalisée, en y ajoutant des photos par exemple. Du sur-mesure entre 3 et 4 euros l'exemplaire, envoi compris. Une option qui séduit de plus en plus."	Philippe Denis	France 3	1	2	2019
2019 : une année d'urgences climatiques	L'année 2019 a été marquée par de nombreuses catastrophes naturelles. Incendies, tornades et inondations ont rythmé l'actualité de ces 12 derniers mois.Une grande partie de l'Amazonie est partie en fumée. En août 2019, la forêt brésilienne est en proie à de violents incendies. Trois mois plus tard, ce sont les habitants de New Delhi qui suffoquent. Dans l'air de la capitale indienne, le niveau de particules fines atteint 40 fois celui conseillé par l'OMS. Le trafic est les usines empoisonnent les 20 millions d'habitants. 2019 a été aussi l'une des plus chaudes depuis le début des relevés des températures en 1950. L'Australie en feu Alors que la banquise fond à vu d’œil, partout la sécheresse s'installe et provoque des incendies de plus en plus ravageurs. En automne, ce fut d'abord la Californie (États-Unis) qui est partie en fumée. Puis en novembre, à l'autre bout du monde, c'est l'Australie qui fait face à de terribles incendies. Au total, huit personnes sont décédées et un tiers des koalas du pays ont été décimés.	Thomas Horeau	France 2	12	31	2019
2020 : ce qui change au 1er janvier	Chaque 1er janvier a son lot de nouveautés. Que va changer dans l'année 2020, du placard aux porte-monnaie ?C'est un petit ustensile qui va disparaître des placards de la salle de bain : les cotons-tiges en plastique. Dès le 1er janvier, les gobelets en plastique de la machine à café seront interdits aussi. Pour les boissons chaudes, il faudra désormais avoir sa propre tasse. 17 millions de Français paieront moins d'impôts Le plastique qui menace les animaux aquatiques c'est fini. Les bonbons au dioxyde de titane seront eux aussi interdits à la vente. Cet additif est considéré comme potentiellement cancérigène. Au rayon santé, bonne nouvelle aussi pour les porte-feuilles : lunettes de vue, prothèses dentaires et auditives. En 2020, chaque professionnel de santé devra proposer une gamme entièrement remboursée. En revanche, les produits homéopathiques seront moins bien pris en charge par la sécurité sociale. Mais le changement qui aura le plus d'impact sera fiscal. En 2020, près de 17 millions de Français paieront moins d'impôts sur le revenu.	Philippe Denis	France 3	12	31	2019
285 gares accueillent moins de 3 voyageurs par jour : enquête sur les trains fantômes de la SNCF	JT 20H - Un rapport de la Cour des comptes indique que sur certaines petites lignes, les trains roulent presque à vide. Deux cent quatre-vingt-cinq gares accueillent moins de trois voyageurs par jour.  À la gare de Busseau-sur-Creuse, il n'y a pas d'heure de pointe, les quais sont déserts et le guichet à l'abandon. La Cour des comptes épingle toute la ligne allant de Busseau-sur-Creuse à Felletin. Quatre arrêts dont un dans une région entièrement désaffectée. Pourquoi ces lignes fantômes sont-elles maintenues, envers et contre tout ? Ce sujet a été diffusé dans le journal télévisé de 20H du 26/10/2019 présenté par Audrey Crespo-Mara sur TF1. Vous retrouverez au programme du JT de 20H du 26 octobre 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	10	26	2019
70 ans du régime chinois : Pékin démontre sa force	L'essentiel JT 20H - Ce mardi, le régime communiste chinois a célébré avec un incroyable faste les 70 ans de la prise du pouvoir par Mao Zedong. Ce 1er octobre a également été marqué par de violents affrontements à Hong Kong.  C'est le plus grand défilé jamais organisé en Chine, le pays de tous les superlatifs. Un déploiement de force avec des armes classiques ou plus modernes. Il y a 70 ans, Mao Zedong fondait la République populaire de Chine sur cette même place. Le nouvel homme fort du pays, Xi Jinping, entend bien démontrer la puissance de la Chine. Un message pour l'Amérique de Donald Trump. Ce sujet a été diffusé dans le journal télévisé de 20H du 01/10/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 1er octobre 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	9	30	2019
70e anniversaire de la Chine : une démonstration de force	Pour son 70e anniversaire, le régime chinois a fait une démonstration de force mardi 1er octobre. Des images qui visent à exalter le peuple chinois alors que la contestation ne s'essouffle pas à Hong Kong.Un impressionnant défilé militaire a traversé la place Tiananmen à Pékin (Chine), sous les yeux du numéro 1 chinois Xi Jinping. Des soldats impeccablement alignés, d'immenses drapeaux rouges à la gloire du régime et surtout une démonstration de force de l'armée chinoise. Des tanks, des avions et des missiles de dernière génération capables d'atteindre tout le territoire des États-Unis. Un tournant à Hong Kong ? Une fête parfaite sauf qu'à 2 000 kilomètres, à Hong Kong, une tout autre atmosphère règne. Les militants prodémocratie ont décrété une journée de deuil national. Des batailles de rue ont éclaté entre manifestants armés de cocktails Molotov et les forces de l'ordre. Un policier a même tiré à bout portant sur un manifestant, dont les jours ne seraient pas en danger. Avec 3 blessés et 31 arrestations, la journée marque peut-être un tournant dans la contestation contre le pouvoir de Pékin.	Philippe Denis	France 3	10	1	2019
75ème anniversaire du D-Day : les Alliés à nouveau réunis	L'essentiel JT 20H - Pour cette journée du 75ème anniversaire du Débarquement, Emmanuel Macron et Donald Trump étaient sur la même longueur d'onde du souvenir et de la mémoire. Ils étaient unis dans l'hommage, pour l'image.  Cette journée du 75ème anniversaire du Débarquement a aussi été marquée par une cérémonie franco-américaine au cimetière américain de Colleville-sur-Mer. Emmanuel Macron et Donald Trump ont prononcé chacun des discours concernant le Débarquement. Mais les sous-entendus politiques n'étaient jamais très loin. Ce sujet a été diffusé dans le journal télévisé de 20H du 06/06/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 6 juin 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	6	5	2019
8-Mai : la cérémonie a eu lieu sous l'Arc de triomphe entièrement rénové	"Le monument avait été dégradé pendant des manifestations le 1er décembre. Pour le gouvernement, il était très important que les cérémonies du 8-Mai aient lieu sous l'Arc de triomphe restauré.Le 74e anniversaire de l'armistice de 1945 a bien eu lieu sous l'Arc de triomphe, mercredi 8 mai. Le monument a été entièrement rénové après les dégradations du mois de décembre 2018. \"Souvenez-vous, la dernière fois que le président de la République était venu devant cet Arc de triomphe c'était au lendemain de ces manifestations du 1er décembre. Le bâtiment était tagué à de nombreux endroits, et des œuvres avaient été pillées et détruites\", rappelle Jean-Baptiste Marteau, en direct sous le monument après les cérémonies de commémoration. Un symbole important \"Il fallait donc que tout soit prêt pour aujourd'hui. Ces œuvres nécessitaient de très nombreuses heures de travail de la part de six restauratrices pour un coût de 1,2 million d'euros, nous signale le ministère de la Culture. Alors, Christophe Castaner, le ministre de l'Intérieur, me disait tout à l'heure, 'dans ce genre de cérémonies, le symbole est très important, et il fallait donc que Emmanuel Macron soit présent au pied de cet Arc de triomphe entièrement restauré'.(...) Le chef de l'État qui en a profité, une fois l'accalmie passée, pour s'attarder et saluer les très nombreuses personnes, notamment les jeunes, qui étaient là. Il est resté 45 minutes de plus que ce que prévoyait son agenda officiel. Il faut dire que dans 2 semaines maintenant, les Français se rendent aux urnes pour les élections européennes\", analyse le journaliste en direct."	Thomas Horeau	France 2	5	8	2019
